season,week,celebrity_name,wiki_title,wiki_edits_week,wiki_editors_week,wiki_bytes_net_week,window_start,window_end,status
4,7,Leeza Gibbons,Leeza Gibbons,0,0,0,2007-04-30,2007-05-06,OK
4,8,Leeza Gibbons,Leeza Gibbons,3,3,-231,2007-05-07,2007-05-13,OK
4,9,Leeza Gibbons,Leeza Gibbons,0,0,0,2007-05-14,2007-05-20,OK
4,10,Leeza Gibbons,Leeza Gibbons,0,0,0,2007-05-21,2007-05-27,OK
4,1,Paulina Porizkova,Paulina Porizkova,7,6,79,2007-03-19,2007-03-25,OK
4,2,Paulina Porizkova,Paulina Porizkova,17,8,-76,2007-03-26,2007-04-01,OK
4,3,Paulina Porizkova,Paulina Porizkova,0,0,0,2007-04-02,2007-04-08,OK
4,4,Paulina Porizkova,Paulina Porizkova,5,5,-5,2007-04-09,2007-04-15,OK
4,5,Paulina Porizkova,Paulina Porizkova,14,9,-90,2007-04-16,2007-04-22,OK
4,6,Paulina Porizkova,Paulina Porizkova,8,6,-188,2007-04-23,2007-04-29,OK
4,7,Paulina Porizkova,Paulina Porizkova,0,0,0,2007-04-30,2007-05-06,OK
4,8,Paulina Porizkova,Paulina Porizkova,2,1,-49,2007-05-07,2007-05-13,OK
4,9,Paulina Porizkova,Paulina Porizkova,12,4,-581,2007-05-14,2007-05-20,OK
4,10,Paulina Porizkova,Paulina Porizkova,3,3,-97,2007-05-21,2007-05-27,OK
4,1,Shandi Finnessey,Shandi Finnessey,4,4,8434,2007-03-19,2007-03-25,OK
4,2,Shandi Finnessey,Shandi Finnessey,4,3,-131,2007-03-26,2007-04-01,OK
4,3,Shandi Finnessey,Shandi Finnessey,22,8,30,2007-04-02,2007-04-08,OK
4,4,Shandi Finnessey,Shandi Finnessey,4,3,46,2007-04-09,2007-04-15,OK
4,5,Shandi Finnessey,Shandi Finnessey,2,2,0,2007-04-16,2007-04-22,OK
4,6,Shandi Finnessey,Shandi Finnessey,5,3,-10,2007-04-23,2007-04-29,OK
4,7,Shandi Finnessey,Shandi Finnessey,0,0,0,2007-04-30,2007-05-06,OK
4,8,Shandi Finnessey,Shandi Finnessey,4,4,-57,2007-05-07,2007-05-13,OK
4,9,Shandi Finnessey,Shandi Finnessey,4,4,0,2007-05-14,2007-05-20,OK
4,10,Shandi Finnessey,Shandi Finnessey,0,0,0,2007-05-21,2007-05-27,OK
5,1,Albert Reed,Albert Edwin Reed,0,0,0,2007-09-24,2007-09-30,OK
5,2,Albert Reed,Albert Edwin Reed,0,0,0,2007-10-01,2007-10-07,OK
5,3,Albert Reed,Albert Edwin Reed,0,0,0,2007-10-08,2007-10-14,OK
5,4,Albert Reed,Albert Edwin Reed,0,0,0,2007-10-15,2007-10-21,OK
5,5,Albert Reed,Albert Edwin Reed,0,0,0,2007-10-22,2007-10-28,OK
5,6,Albert Reed,Albert Edwin Reed,0,0,0,2007-10-29,2007-11-04,OK
5,7,Albert Reed,Albert Edwin Reed,0,0,0,2007-11-05,2007-11-11,OK
5,8,Albert Reed,Albert Edwin Reed,0,0,0,2007-11-12,2007-11-18,OK
5,9,Albert Reed,Albert Edwin Reed,0,0,0,2007-11-19,2007-11-25,OK
5,10,Albert Reed,Albert Edwin Reed,0,0,0,2007-11-26,2007-12-02,OK
5,1,Cameron Mathison,Cameron Mathison,7,3,90,2007-09-24,2007-09-30,OK
5,2,Cameron Mathison,Cameron Mathison,0,0,0,2007-10-01,2007-10-07,OK
5,3,Cameron Mathison,Cameron Mathison,2,2,-29,2007-10-08,2007-10-14,OK
5,4,Cameron Mathison,Cameron Mathison,0,0,0,2007-10-15,2007-10-21,OK
5,5,Cameron Mathison,Cameron Mathison,2,2,32,2007-10-22,2007-10-28,OK
5,6,Cameron Mathison,Cameron Mathison,0,0,0,2007-10-29,2007-11-04,OK
5,7,Cameron Mathison,Cameron Mathison,6,2,-175,2007-11-05,2007-11-11,OK
5,8,Cameron Mathison,Cameron Mathison,4,3,75,2007-11-12,2007-11-18,OK
5,9,Cameron Mathison,Cameron Mathison,2,2,-71,2007-11-19,2007-11-25,OK
5,10,Cameron Mathison,Cameron Mathison,2,2,0,2007-11-26,2007-12-02,OK
5,1,Floyd Mayweather Jr. ,Floyd Mayweather Jr.,11,9,9481,2007-09-24,2007-09-30,OK
5,2,Floyd Mayweather Jr. ,Floyd Mayweather Jr.,13,9,2404,2007-10-01,2007-10-07,OK
5,3,Floyd Mayweather Jr. ,Floyd Mayweather Jr.,18,11,158,2007-10-08,2007-10-14,OK
5,4,Floyd Mayweather Jr. ,Floyd Mayweather Jr.,11,8,-202,2007-10-15,2007-10-21,OK
5,5,Floyd Mayweather Jr. ,Floyd Mayweather Jr.,7,5,-930,2007-10-22,2007-10-28,OK
5,6,Floyd Mayweather Jr. ,Floyd Mayweather Jr.,8,7,7,2007-10-29,2007-11-04,OK
5,7,Floyd Mayweather Jr. ,Floyd Mayweather Jr.,20,14,-18,2007-11-05,2007-11-11,OK
5,8,Floyd Mayweather Jr. ,Floyd Mayweather Jr.,14,12,63,2007-11-12,2007-11-18,OK
5,9,Floyd Mayweather Jr. ,Floyd Mayweather Jr.,32,20,21,2007-11-19,2007-11-25,OK
5,10,Floyd Mayweather Jr. ,Floyd Mayweather Jr.,74,51,-228,2007-11-26,2007-12-02,OK
5,1,Helio Castroneves,Hélio Castroneves,2,2,-69,2007-09-24,2007-09-30,OK
5,2,Helio Castroneves,Hélio Castroneves,0,0,0,2007-10-01,2007-10-07,OK
5,3,Helio Castroneves,Hélio Castroneves,3,2,-106,2007-10-08,2007-10-14,OK
5,4,Helio Castroneves,Hélio Castroneves,3,3,12,2007-10-15,2007-10-21,OK
5,5,Helio Castroneves,Hélio Castroneves,1,1,0,2007-10-22,2007-10-28,OK
5,6,Helio Castroneves,Hélio Castroneves,0,0,0,2007-10-29,2007-11-04,OK
5,7,Helio Castroneves,Hélio Castroneves,4,4,13,2007-11-05,2007-11-11,OK
5,8,Helio Castroneves,Hélio Castroneves,0,0,0,2007-11-12,2007-11-18,OK
5,9,Helio Castroneves,Hélio Castroneves,4,4,0,2007-11-19,2007-11-25,OK
5,10,Helio Castroneves,Hélio Castroneves,55,29,-505,2007-11-26,2007-12-02,OK
5,1,Jane Seymour,Jane Seymour,8,5,5,2007-09-24,2007-09-30,OK
5,2,Jane Seymour,Jane Seymour,11,6,-1239,2007-10-01,2007-10-07,OK
5,3,Jane Seymour,Jane Seymour,10,8,-378,2007-10-08,2007-10-14,OK
5,4,Jane Seymour,Jane Seymour,3,3,0,2007-10-15,2007-10-21,OK
5,5,Jane Seymour,Jane Seymour,10,8,2022,2007-10-22,2007-10-28,OK
5,6,Jane Seymour,Jane Seymour,14,8,593,2007-10-29,2007-11-04,OK
5,7,Jane Seymour,Jane Seymour,6,5,16216,2007-11-05,2007-11-11,OK
5,8,Jane Seymour,Jane Seymour,11,5,58,2007-11-12,2007-11-18,OK
5,9,Jane Seymour,Jane Seymour,24,18,-7,2007-11-19,2007-11-25,OK
5,10,Jane Seymour,Jane Seymour,4,3,0,2007-11-26,2007-12-02,OK
5,1,Jennie Garth,Jennie Garth,1,1,0,2007-09-24,2007-09-30,OK
5,2,Jennie Garth,Jennie Garth,8,6,213,2007-10-01,2007-10-07,OK
5,3,Jennie Garth,Jennie Garth,3,2,61,2007-10-08,2007-10-14,OK
5,4,Jennie Garth,Jennie Garth,2,1,-81,2007-10-15,2007-10-21,OK
5,5,Jennie Garth,Jennie Garth,2,2,0,2007-10-22,2007-10-28,OK
5,6,Jennie Garth,Jennie Garth,3,2,1,2007-10-29,2007-11-04,OK
5,7,Jennie Garth,Jennie Garth,9,6,-35,2007-11-05,2007-11-11,OK
5,8,Jennie Garth,Jennie Garth,6,6,10,2007-11-12,2007-11-18,OK
5,9,Jennie Garth,Jennie Garth,13,9,-14,2007-11-19,2007-11-25,OK
5,10,Jennie Garth,Jennie Garth,14,9,827,2007-11-26,2007-12-02,OK
5,1,Josie Maran,Josie Maran,25,18,314,2007-09-24,2007-09-30,OK
5,2,Josie Maran,Josie Maran,9,6,747,2007-10-01,2007-10-07,OK
5,3,Josie Maran,Josie Maran,2,2,-71,2007-10-08,2007-10-14,OK
5,4,Josie Maran,Josie Maran,3,3,2,2007-10-15,2007-10-21,OK
5,5,Josie Maran,Josie Maran,3,3,0,2007-10-22,2007-10-28,OK
5,6,Josie Maran,Josie Maran,2,2,56,2007-10-29,2007-11-04,OK
5,7,Josie Maran,Josie Maran,12,6,9,2007-11-05,2007-11-11,OK
5,8,Josie Maran,Josie Maran,1,1,0,2007-11-12,2007-11-18,OK
5,9,Josie Maran,Josie Maran,5,2,31,2007-11-19,2007-11-25,OK
5,10,Josie Maran,Josie Maran,4,4,0,2007-11-26,2007-12-02,OK
5,1,Marie Osmond,Marie Osmond,14,8,-100,2007-09-24,2007-09-30,OK
5,2,Marie Osmond,Marie Osmond,35,15,-182,2007-10-01,2007-10-07,OK
5,3,Marie Osmond,Marie Osmond,20,13,-563,2007-10-08,2007-10-14,OK
5,4,Marie Osmond,Marie Osmond,4,2,158,2007-10-15,2007-10-21,OK
5,5,Marie Osmond,Marie Osmond,66,46,371,2007-10-22,2007-10-28,OK
5,6,Marie Osmond,Marie Osmond,13,10,559,2007-10-29,2007-11-04,OK
5,7,Marie Osmond,Marie Osmond,42,23,-372,2007-11-05,2007-11-11,OK
5,8,Marie Osmond,Marie Osmond,19,11,82,2007-11-12,2007-11-18,OK
5,9,Marie Osmond,Marie Osmond,11,9,-169,2007-11-19,2007-11-25,OK
5,10,Marie Osmond,Marie Osmond,33,20,-875,2007-11-26,2007-12-02,OK
5,1,Mark Cuban,Mark Cuban,32,22,-46,2007-09-24,2007-09-30,OK
5,2,Mark Cuban,Mark Cuban,18,12,-21,2007-10-01,2007-10-07,OK
5,3,Mark Cuban,Mark Cuban,28,18,-2127,2007-10-08,2007-10-14,OK
5,4,Mark Cuban,Mark Cuban,17,14,0,2007-10-15,2007-10-21,OK
5,5,Mark Cuban,Mark Cuban,19,14,265,2007-10-22,2007-10-28,OK
5,6,Mark Cuban,Mark Cuban,9,9,10,2007-10-29,2007-11-04,OK
5,7,Mark Cuban,Mark Cuban,7,4,270,2007-11-05,2007-11-11,OK
5,8,Mark Cuban,Mark Cuban,31,22,747,2007-11-12,2007-11-18,OK
5,9,Mark Cuban,Mark Cuban,14,10,-2180,2007-11-19,2007-11-25,OK
5,10,Mark Cuban,Mark Cuban,14,9,587,2007-11-26,2007-12-02,OK
5,1,Mel B,Mel B,1,1,0,2007-09-24,2007-09-30,OK
5,2,Mel B,Mel B,8,8,55,2007-10-01,2007-10-07,OK
5,3,Mel B,Mel B,5,4,-105,2007-10-08,2007-10-14,OK
5,4,Mel B,Mel B,2,1,1,2007-10-15,2007-10-21,OK
5,5,Mel B,Mel B,2,2,-43,2007-10-22,2007-10-28,OK
5,6,Mel B,Mel B,2,2,-45,2007-10-29,2007-11-04,OK
5,7,Mel B,Mel B,10,6,48,2007-11-05,2007-11-11,OK
5,8,Mel B,Mel B,0,0,0,2007-11-12,2007-11-18,OK
5,9,Mel B,Mel B,11,4,33,2007-11-19,2007-11-25,OK
5,10,Mel B,Mel B,10,8,389,2007-11-26,2007-12-02,OK
5,1,Sabrina Bryan,Sabrina Bryan,19,12,13,2007-09-24,2007-09-30,OK
5,2,Sabrina Bryan,Sabrina Bryan,10,8,-205,2007-10-01,2007-10-07,OK
5,3,Sabrina Bryan,Sabrina Bryan,16,11,580,2007-10-08,2007-10-14,OK
5,4,Sabrina Bryan,Sabrina Bryan,10,9,154,2007-10-15,2007-10-21,OK
5,5,Sabrina Bryan,Sabrina Bryan,19,12,155,2007-10-22,2007-10-28,OK
5,6,Sabrina Bryan,Sabrina Bryan,20,17,-523,2007-10-29,2007-11-04,OK
5,7,Sabrina Bryan,Sabrina Bryan,24,15,-136,2007-11-05,2007-11-11,OK
5,8,Sabrina Bryan,Sabrina Bryan,10,8,-63,2007-11-12,2007-11-18,OK
5,9,Sabrina Bryan,Sabrina Bryan,17,8,-26,2007-11-19,2007-11-25,OK
5,10,Sabrina Bryan,Sabrina Bryan,10,6,119,2007-11-26,2007-12-02,OK
5,1,Wayne Newton,Wayne Newton,13,9,77,2007-09-24,2007-09-30,OK
5,2,Wayne Newton,Wayne Newton,7,5,81,2007-10-01,2007-10-07,OK
5,3,Wayne Newton,Wayne Newton,24,18,-82,2007-10-08,2007-10-14,OK
5,4,Wayne Newton,Wayne Newton,10,8,-228,2007-10-15,2007-10-21,OK
5,5,Wayne Newton,Wayne Newton,10,5,-13,2007-10-22,2007-10-28,OK
5,6,Wayne Newton,Wayne Newton,7,5,208,2007-10-29,2007-11-04,OK
5,7,Wayne Newton,Wayne Newton,6,4,41,2007-11-05,2007-11-11,OK
5,8,Wayne Newton,Wayne Newton,0,0,0,2007-11-12,2007-11-18,OK
5,9,Wayne Newton,Wayne Newton,3,3,38,2007-11-19,2007-11-25,OK
5,10,Wayne Newton,Wayne Newton,16,14,209,2007-11-26,2007-12-02,OK
6,1,Adam Carolla,Adam Carolla,10,7,-4034,2008-03-17,2008-03-23,OK
6,2,Adam Carolla,Adam Carolla,4,4,0,2008-03-24,2008-03-30,OK
6,3,Adam Carolla,Adam Carolla,6,5,77,2008-03-31,2008-04-06,OK
6,4,Adam Carolla,Adam Carolla,20,12,-67,2008-04-07,2008-04-13,OK
6,5,Adam Carolla,Adam Carolla,5,5,-1163,2008-04-14,2008-04-20,OK
6,6,Adam Carolla,Adam Carolla,4,4,26,2008-04-21,2008-04-27,OK
6,7,Adam Carolla,Adam Carolla,4,4,-197,2008-04-28,2008-05-04,OK
6,8,Adam Carolla,Adam Carolla,3,2,-5,2008-05-05,2008-05-11,OK
6,9,Adam Carolla,Adam Carolla,8,6,-20,2008-05-12,2008-05-18,OK
6,10,Adam Carolla,Adam Carolla,3,3,66,2008-05-19,2008-05-25,OK
6,1,Cristian de la Fuente,Cristián de la Fuente,0,0,0,2008-03-17,2008-03-23,OK
6,2,Cristian de la Fuente,Cristián de la Fuente,1,1,0,2008-03-24,2008-03-30,OK
6,3,Cristian de la Fuente,Cristián de la Fuente,11,2,-119,2008-03-31,2008-04-06,OK
6,4,Cristian de la Fuente,Cristián de la Fuente,1,1,0,2008-04-07,2008-04-13,OK
6,5,Cristian de la Fuente,Cristián de la Fuente,0,0,0,2008-04-14,2008-04-20,OK
6,6,Cristian de la Fuente,Cristián de la Fuente,0,0,0,2008-04-21,2008-04-27,OK
6,7,Cristian de la Fuente,Cristián de la Fuente,7,6,115,2008-04-28,2008-05-04,OK
6,8,Cristian de la Fuente,Cristián de la Fuente,4,3,47,2008-05-05,2008-05-11,OK
6,9,Cristian de la Fuente,Cristián de la Fuente,10,2,48,2008-05-12,2008-05-18,OK
6,10,Cristian de la Fuente,Cristián de la Fuente,14,12,3938,2008-05-19,2008-05-25,OK
6,1,Jason Taylor,Jason Taylor (American football),1,1,0,2008-03-17,2008-03-23,OK
6,2,Jason Taylor,Jason Taylor (American football),6,5,0,2008-03-24,2008-03-30,OK
6,3,Jason Taylor,Jason Taylor (American football),5,5,109,2008-03-31,2008-04-06,OK
6,4,Jason Taylor,Jason Taylor (American football),31,8,-432,2008-04-07,2008-04-13,OK
6,5,Jason Taylor,Jason Taylor (American football),15,11,-149,2008-04-14,2008-04-20,OK
6,6,Jason Taylor,Jason Taylor (American football),14,10,2,2008-04-21,2008-04-27,OK
6,7,Jason Taylor,Jason Taylor (American football),45,4,760,2008-04-28,2008-05-04,OK
6,8,Jason Taylor,Jason Taylor (American football),5,3,-19,2008-05-05,2008-05-11,OK
6,9,Jason Taylor,Jason Taylor (American football),5,4,1744,2008-05-12,2008-05-18,OK
6,10,Jason Taylor,Jason Taylor (American football),32,27,994,2008-05-19,2008-05-25,OK
6,1,Kristi Yamaguchi,Kristi Yamaguchi,13,10,256,2008-03-17,2008-03-23,OK
6,2,Kristi Yamaguchi,Kristi Yamaguchi,5,3,-6,2008-03-24,2008-03-30,OK
6,3,Kristi Yamaguchi,Kristi Yamaguchi,11,7,252,2008-03-31,2008-04-06,OK
6,4,Kristi Yamaguchi,Kristi Yamaguchi,16,9,1150,2008-04-07,2008-04-13,OK
6,5,Kristi Yamaguchi,Kristi Yamaguchi,18,17,50,2008-04-14,2008-04-20,OK
6,6,Kristi Yamaguchi,Kristi Yamaguchi,26,22,6013,2008-04-21,2008-04-27,OK
6,7,Kristi Yamaguchi,Kristi Yamaguchi,12,10,-1145,2008-04-28,2008-05-04,OK
6,8,Kristi Yamaguchi,Kristi Yamaguchi,12,9,3395,2008-05-05,2008-05-11,OK
6,9,Kristi Yamaguchi,Kristi Yamaguchi,49,26,-1818,2008-05-12,2008-05-18,OK
6,10,Kristi Yamaguchi,Kristi Yamaguchi,57,35,-1285,2008-05-19,2008-05-25,OK
6,1,Mario,Mario,33,18,236,2008-03-17,2008-03-23,OK
6,2,Mario,Mario,26,14,-1079,2008-03-24,2008-03-30,OK
6,3,Mario,Mario,8,8,39108,2008-03-31,2008-04-06,OK
6,4,Mario,Mario,7,5,-6,2008-04-07,2008-04-13,OK
6,5,Mario,Mario,5,4,5,2008-04-14,2008-04-20,OK
6,6,Mario,Mario,9,9,-270,2008-04-21,2008-04-27,OK
6,7,Mario,Mario,27,11,3142,2008-04-28,2008-05-04,OK
6,8,Mario,Mario,39,12,-453,2008-05-05,2008-05-11,OK
6,9,Mario,Mario,6,5,-44,2008-05-12,2008-05-18,OK
6,10,Mario,Mario,2,2,33952,2008-05-19,2008-05-25,OK
6,1,Marissa Jaret Winokur,Marissa Jaret Winokur,5,3,277,2008-03-17,2008-03-23,OK
6,2,Marissa Jaret Winokur,Marissa Jaret Winokur,5,5,142,2008-03-24,2008-03-30,OK
6,3,Marissa Jaret Winokur,Marissa Jaret Winokur,4,3,-31,2008-03-31,2008-04-06,OK
6,4,Marissa Jaret Winokur,Marissa Jaret Winokur,3,2,17,2008-04-07,2008-04-13,OK
6,5,Marissa Jaret Winokur,Marissa Jaret Winokur,2,2,0,2008-04-14,2008-04-20,OK
6,6,Marissa Jaret Winokur,Marissa Jaret Winokur,5,4,20,2008-04-21,2008-04-27,OK
6,7,Marissa Jaret Winokur,Marissa Jaret Winokur,14,11,7537,2008-04-28,2008-05-04,OK
6,8,Marissa Jaret Winokur,Marissa Jaret Winokur,13,7,5,2008-05-05,2008-05-11,OK
6,9,Marissa Jaret Winokur,Marissa Jaret Winokur,22,11,-481,2008-05-12,2008-05-18,OK
6,10,Marissa Jaret Winokur,Marissa Jaret Winokur,3,3,1,2008-05-19,2008-05-25,OK
6,1,Marlee Matlin,Marlee Matlin,12,10,211,2008-03-17,2008-03-23,OK
6,2,Marlee Matlin,Marlee Matlin,10,9,0,2008-03-24,2008-03-30,OK
6,3,Marlee Matlin,Marlee Matlin,0,0,0,2008-03-31,2008-04-06,OK
6,4,Marlee Matlin,Marlee Matlin,1,1,0,2008-04-07,2008-04-13,OK
6,5,Marlee Matlin,Marlee Matlin,5,3,-43,2008-04-14,2008-04-20,OK
6,6,Marlee Matlin,Marlee Matlin,15,13,-488,2008-04-21,2008-04-27,OK
6,7,Marlee Matlin,Marlee Matlin,9,7,-39,2008-04-28,2008-05-04,OK
6,8,Marlee Matlin,Marlee Matlin,0,0,0,2008-05-05,2008-05-11,OK
6,9,Marlee Matlin,Marlee Matlin,2,2,1709,2008-05-12,2008-05-18,OK
6,10,Marlee Matlin,Marlee Matlin,2,2,1900,2008-05-19,2008-05-25,OK
6,1,Monica Seles,Monica Seles,3,2,0,2008-03-17,2008-03-23,OK
6,2,Monica Seles,Monica Seles,16,12,-195,2008-03-24,2008-03-30,OK
6,3,Monica Seles,Monica Seles,11,3,-76,2008-03-31,2008-04-06,OK
6,4,Monica Seles,Monica Seles,3,3,0,2008-04-07,2008-04-13,OK
6,5,Monica Seles,Monica Seles,10,4,74,2008-04-14,2008-04-20,OK
6,6,Monica Seles,Monica Seles,2,2,-111,2008-04-21,2008-04-27,OK
6,7,Monica Seles,Monica Seles,2,2,0,2008-04-28,2008-05-04,OK
6,8,Monica Seles,Monica Seles,9,4,1328,2008-05-05,2008-05-11,OK
6,9,Monica Seles,Monica Seles,4,4,-4,2008-05-12,2008-05-18,OK
6,10,Monica Seles,Monica Seles,3,2,0,2008-05-19,2008-05-25,OK
6,1,Penn Jillette,Penn Jillette,8,5,57,2008-03-17,2008-03-23,OK
6,2,Penn Jillette,Penn Jillette,10,7,-20163,2008-03-24,2008-03-30,OK
6,3,Penn Jillette,Penn Jillette,15,13,86,2008-03-31,2008-04-06,OK
6,4,Penn Jillette,Penn Jillette,2,2,0,2008-04-07,2008-04-13,OK
6,5,Penn Jillette,Penn Jillette,2,2,0,2008-04-14,2008-04-20,OK
6,6,Penn Jillette,Penn Jillette,1,1,0,2008-04-21,2008-04-27,OK
6,7,Penn Jillette,Penn Jillette,0,0,0,2008-04-28,2008-05-04,OK
6,8,Penn Jillette,Penn Jillette,0,0,0,2008-05-05,2008-05-11,OK
6,9,Penn Jillette,Penn Jillette,4,4,-5,2008-05-12,2008-05-18,OK
6,10,Penn Jillette,Penn Jillette,2,2,0,2008-05-19,2008-05-25,OK
6,1,Priscilla Presley,Priscilla Presley,38,25,-157,2008-03-17,2008-03-23,OK
6,2,Priscilla Presley,Priscilla Presley,19,15,-270,2008-03-24,2008-03-30,OK
6,3,Priscilla Presley,Priscilla Presley,14,12,148,2008-03-31,2008-04-06,OK
6,4,Priscilla Presley,Priscilla Presley,11,10,-47,2008-04-07,2008-04-13,OK
6,5,Priscilla Presley,Priscilla Presley,16,15,98,2008-04-14,2008-04-20,OK
6,6,Priscilla Presley,Priscilla Presley,5,5,5,2008-04-21,2008-04-27,OK
6,7,Priscilla Presley,Priscilla Presley,4,4,-85,2008-04-28,2008-05-04,OK
6,8,Priscilla Presley,Priscilla Presley,3,3,-15,2008-05-05,2008-05-11,OK
6,9,Priscilla Presley,Priscilla Presley,7,3,158,2008-05-12,2008-05-18,OK
6,10,Priscilla Presley,Priscilla Presley,9,7,14379,2008-05-19,2008-05-25,OK
6,1,Shannon Elizabeth,Shannon Elizabeth,9,7,-845,2008-03-17,2008-03-23,OK
6,2,Shannon Elizabeth,Shannon Elizabeth,5,5,79,2008-03-24,2008-03-30,OK
6,3,Shannon Elizabeth,Shannon Elizabeth,4,4,0,2008-03-31,2008-04-06,OK
6,4,Shannon Elizabeth,Shannon Elizabeth,12,10,52,2008-04-07,2008-04-13,OK
6,5,Shannon Elizabeth,Shannon Elizabeth,8,7,12,2008-04-14,2008-04-20,OK
6,6,Shannon Elizabeth,Shannon Elizabeth,21,16,10924,2008-04-21,2008-04-27,OK
6,7,Shannon Elizabeth,Shannon Elizabeth,30,21,5,2008-04-28,2008-05-04,OK
6,8,Shannon Elizabeth,Shannon Elizabeth,9,3,35,2008-05-05,2008-05-11,OK
6,9,Shannon Elizabeth,Shannon Elizabeth,6,4,258,2008-05-12,2008-05-18,OK
6,10,Shannon Elizabeth,Shannon Elizabeth,4,4,199,2008-05-19,2008-05-25,OK
6,1,Steve Guttenberg,Steve Guttenberg,2,1,-46,2008-03-17,2008-03-23,OK
6,2,Steve Guttenberg,Steve Guttenberg,0,0,0,2008-03-24,2008-03-30,OK
6,3,Steve Guttenberg,Steve Guttenberg,12,7,-450,2008-03-31,2008-04-06,OK
6,4,Steve Guttenberg,Steve Guttenberg,4,3,-129,2008-04-07,2008-04-13,OK
6,5,Steve Guttenberg,Steve Guttenberg,0,0,0,2008-04-14,2008-04-20,OK
6,6,Steve Guttenberg,Steve Guttenberg,1,1,0,2008-04-21,2008-04-27,OK
6,7,Steve Guttenberg,Steve Guttenberg,4,2,8,2008-04-28,2008-05-04,OK
6,8,Steve Guttenberg,Steve Guttenberg,19,13,-143,2008-05-05,2008-05-11,OK
6,9,Steve Guttenberg,Steve Guttenberg,4,4,-23,2008-05-12,2008-05-18,OK
6,10,Steve Guttenberg,Steve Guttenberg,6,5,1,2008-05-19,2008-05-25,OK
7,1,Brooke Burke,Brooke Burke,15,10,79,2008-09-22,2008-09-28,OK
7,2,Brooke Burke,Brooke Burke,3,3,0,2008-09-29,2008-10-05,OK
7,3,Brooke Burke,Brooke Burke,9,7,-46,2008-10-06,2008-10-12,OK
7,4,Brooke Burke,Brooke Burke,7,7,-13,2008-10-13,2008-10-19,OK
7,5,Brooke Burke,Brooke Burke,11,10,-321,2008-10-20,2008-10-26,OK
7,6,Brooke Burke,Brooke Burke,17,15,-64,2008-10-27,2008-11-02,OK
7,7,Brooke Burke,Brooke Burke,14,8,125,2008-11-03,2008-11-09,OK
7,8,Brooke Burke,Brooke Burke,8,7,-4,2008-11-10,2008-11-16,OK
7,9,Brooke Burke,Brooke Burke,11,8,-30,2008-11-17,2008-11-23,OK
7,10,Brooke Burke,Brooke Burke,83,48,4748,2008-11-24,2008-11-30,OK
7,1,Cloris Leachman,Cloris Leachman,15,14,258,2008-09-22,2008-09-28,OK
7,2,Cloris Leachman,Cloris Leachman,2,2,0,2008-09-29,2008-10-05,OK
7,3,Cloris Leachman,Cloris Leachman,13,8,1752,2008-10-06,2008-10-12,OK
7,4,Cloris Leachman,Cloris Leachman,13,8,-70,2008-10-13,2008-10-19,OK
7,5,Cloris Leachman,Cloris Leachman,13,12,23907,2008-10-20,2008-10-26,OK
7,6,Cloris Leachman,Cloris Leachman,22,17,-28,2008-10-27,2008-11-02,OK
7,7,Cloris Leachman,Cloris Leachman,5,5,23,2008-11-03,2008-11-09,OK
7,8,Cloris Leachman,Cloris Leachman,8,6,-24,2008-11-10,2008-11-16,OK
7,9,Cloris Leachman,Cloris Leachman,2,2,-175,2008-11-17,2008-11-23,OK
7,10,Cloris Leachman,Cloris Leachman,12,6,6,2008-11-24,2008-11-30,OK
7,1,Cody Linley,Cody Linley,17,11,-696,2008-09-22,2008-09-28,OK
7,2,Cody Linley,Cody Linley,16,12,7533,2008-09-29,2008-10-05,OK
7,3,Cody Linley,Cody Linley,44,26,-194,2008-10-06,2008-10-12,OK
7,4,Cody Linley,Cody Linley,48,28,292,2008-10-13,2008-10-19,OK
7,5,Cody Linley,Cody Linley,13,11,386,2008-10-20,2008-10-26,OK
7,6,Cody Linley,Cody Linley,25,12,1778,2008-10-27,2008-11-02,OK
7,7,Cody Linley,Cody Linley,32,19,-297,2008-11-03,2008-11-09,OK
7,8,Cody Linley,Cody Linley,36,21,-425,2008-11-10,2008-11-16,OK
7,9,Cody Linley,Cody Linley,65,47,1431,2008-11-17,2008-11-23,OK
7,10,Cody Linley,Cody Linley,24,17,121,2008-11-24,2008-11-30,OK
7,1,Jeffrey Ross,Jeff Ross,5,4,194,2008-09-22,2008-09-28,OK
7,2,Jeffrey Ross,Jeff Ross,1,1,0,2008-09-29,2008-10-05,OK
7,3,Jeffrey Ross,Jeff Ross,2,2,772,2008-10-06,2008-10-12,OK
7,4,Jeffrey Ross,Jeff Ross,0,0,0,2008-10-13,2008-10-19,OK
7,5,Jeffrey Ross,Jeff Ross,1,1,0,2008-10-20,2008-10-26,OK
7,6,Jeffrey Ross,Jeff Ross,1,1,0,2008-10-27,2008-11-02,OK
7,7,Jeffrey Ross,Jeff Ross,7,1,-126,2008-11-03,2008-11-09,OK
7,8,Jeffrey Ross,Jeff Ross,1,1,0,2008-11-10,2008-11-16,OK
7,9,Jeffrey Ross,Jeff Ross,3,1,79,2008-11-17,2008-11-23,OK
7,10,Jeffrey Ross,Jeff Ross,3,3,5,2008-11-24,2008-11-30,OK
7,1,Kim Kardashian,Kim Kardashian,80,56,-104,2008-09-22,2008-09-28,OK
7,2,Kim Kardashian,Kim Kardashian,48,35,-375,2008-09-29,2008-10-05,OK
7,3,Kim Kardashian,Kim Kardashian,88,55,-184,2008-10-06,2008-10-12,OK
